caseid,task,user,end_timestamp,start_timestamp,Activity,Resource,@@startevent_concept:name,@@startevent_org:resource,@@startevent_Activity,@@startevent_Resource,@@duration
Case108,Turning & Milling,ID4794,2012-02-27 13:55:00.000000,2012-02-27 08:18:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,20220.0
Case108,Turning & Milling,ID4529,2012-02-27 16:13:00.000000,2012-02-27 13:59:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,8040.0
Case108,Turning & Milling Q.C.,ID4287,2012-02-27 15:40:00.000000,2012-02-27 14:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,6000.0
Case108,Turning & Milling,ID4529,2012-02-27 19:38:00.000000,2012-02-27 16:13:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,12300.0
Case108,Turning & Milling Q.C.,ID4287,2012-02-28 21:24:00.000000,2012-02-28 20:20:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3840.0
Case108,Laser Marking,ID0998,2012-02-29 02:07:00.000000,2012-02-29 00:52:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,4500.0
Case108,Flat Grinding,ID4528,2012-02-29 08:15:00.000000,2012-02-29 07:00:00.000000,Flat Grinding,ID4528,Flat Grinding,ID4528,Flat Grinding,ID4528,4500.0
Case108,Flat Grinding,ID0420,2012-03-01 06:04:00.000000,2012-03-01 05:05:00.000000,Flat Grinding,ID0420,Flat Grinding,ID0420,Flat Grinding,ID0420,3540.0
Case108,Lapping,ID0420,2012-03-01 10:28:00.000000,2012-03-01 09:35:00.000000,Lapping,ID0420,Lapping,ID0420,Lapping,ID0420,3180.0
Case108,Lapping,ID0420,2012-03-01 10:50:00.000000,2012-03-01 09:36:00.000000,Lapping,ID0420,Lapping,ID0420,Lapping,ID0420,4440.0
Case108,Round Grinding,ID4385,2012-03-07 18:16:00.000000,2012-03-07 15:30:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,9960.0
Case108,Round Grinding,ID4385,2012-03-07 21:10:00.000000,2012-03-07 18:18:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,10320.0
Case108,Round Grinding,ID0420,2012-03-07 22:56:00.000000,2012-03-07 21:12:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,6240.0
Case108,Round Grinding,ID4872,2012-03-08 02:30:00.000000,2012-03-07 22:57:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,12780.0
Case108,Final Inspection Q.C.,ID4287,2012-03-08 22:52:00.000000,2012-03-08 18:00:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,17520.0
Case108,Packing,ID4820,2012-03-09 08:00:00.000000,2012-03-09 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case108,Final Inspection Q.C.,ID4287,2012-03-09 16:27:00.000000,2012-03-09 16:00:00.000000,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,Final Inspection Q.C.,ID4287,1620.0
Case108,End,End,2012-03-09 16:27:00.000001,2012-03-09 16:27:00.000001,,,,,,,
Case109,Start,Start,2012-03-04 18:13:59.999999,2012-03-04 18:13:59.999999,,,,,,,
Case109,Turning & Milling,ID4932,2012-03-05 01:01:00.000000,2012-03-04 18:14:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,24420.0
Case109,Turning & Milling,ID4167,2012-03-05 06:53:00.000000,2012-03-05 00:52:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,21660.0
Case109,Turning & Milling Q.C.,ID4618,2012-03-05 08:15:00.000000,2012-03-05 07:00:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case109,Turning & Milling,ID4529,2012-03-05 08:08:00.000000,2012-03-05 07:03:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,3900.0
Case109,Turning & Milling,ID4529,2012-03-05 13:43:00.000000,2012-03-05 08:09:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,20040.0
Case109,Turning & Milling,ID4932,2012-03-05 16:41:00.000000,2012-03-05 13:49:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,10320.0
Case109,Turning & Milling Q.C.,ID4618,2012-03-05 15:21:00.000000,2012-03-05 14:00:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4860.0
Case109,Turning & Milling Q.C.,ID4618,2012-03-05 17:23:00.000000,2012-03-05 17:18:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,300.0
Case109,Laser Marking,ID0998,2012-03-15 18:26:00.000000,2012-03-15 18:05:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,1260.0
Case109,Round Grinding,ID4355,2012-03-21 13:22:00.000000,2012-03-21 12:03:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,4740.0
Case109,Round Grinding,ID4355,2012-03-21 13:49:00.000000,2012-03-21 13:23:00.000000,Round Grinding,ID4355,Round Grinding,ID4355,Round Grinding,ID4355,1560.0
Case109,Round Grinding,ID4385,2012-03-21 19:08:00.000000,2012-03-21 14:34:00.000000,Round Grinding,ID4385,Round Grinding,ID4385,Round Grinding,ID4385,16440.0
Case109,Round Grinding,ID4445,2012-03-23 08:33:00.000000,2012-03-23 07:40:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,3180.0
Case109,Round Grinding,ID4445,2012-03-23 11:08:00.000000,2012-03-23 08:34:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,9240.0
Case109,Final Inspection Q.C.,ID4618,2012-03-23 17:50:00.000000,2012-03-23 14:25:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,12300.0
Case109,Packing,ID4491,2012-03-25 09:00:00.000000,2012-03-25 08:00:00.000000,Packing,ID4491,Packing,ID4491,Packing,ID4491,3600.0
Case109,End,End,2012-03-25 09:00:00.000001,2012-03-25 09:00:00.000001,,,,,,,
Case11,Start,Start,2012-01-16 01:03:59.999999,2012-01-16 01:03:59.999999,,,,,,,
Case11,Turning & Milling,ID4132,2012-01-16 06:40:00.000000,2012-01-16 01:04:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,20160.0
Case11,Turning & Milling,ID4641,2012-01-16 16:49:00.000000,2012-01-16 13:59:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,10200.0
Case11,Turning & Milling Q.C.,ID4287,2012-01-16 16:54:00.000000,2012-01-16 16:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,3240.0
Case11,Turning & Milling,ID4641,2012-01-16 23:22:00.000000,2012-01-16 16:50:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,23520.0
Case11,Turning & Milling,ID4132,2012-01-17 06:38:00.000000,2012-01-17 01:08:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,19800.0
Case11,Turning & Milling,ID4932,2012-01-17 13:37:00.000000,2012-01-17 06:39:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,25080.0
Case11,Turning & Milling,ID4641,2012-01-17 19:01:00.000000,2012-01-17 17:46:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,4500.0
Case11,Turning & Milling Q.C.,ID4287,2012-01-18 15:38:00.000000,2012-01-18 14:00:00.000000,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,Turning & Milling Q.C.,ID4287,5880.0
Case11,Turning & Milling,ID4641,2012-01-18 16:50:00.000000,2012-01-18 15:35:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,4500.0
Case11,Turning & Milling,ID4641,2012-01-18 16:56:00.000000,2012-01-18 15:36:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,4800.0
Case11,Turning & Milling,ID4641,2012-01-18 22:32:00.000000,2012-01-18 16:57:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,20100.0
Case11,Turning & Milling Q.C.,ID4618,2012-01-18 18:29:00.000000,2012-01-18 17:14:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case11,Turning & Milling,ID4641,2012-01-19 16:00:00.000000,2012-01-19 14:39:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,4860.0
Case11,Turning & Milling,ID4641,2012-01-19 23:00:00.000000,2012-01-19 16:01:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,25140.0
Case11,Turning & Milling,ID4132,2012-01-20 02:21:00.000000,2012-01-19 23:08:00.000000,Turning & Milling,ID4132,Turning & Milling,ID4132,Turning & Milling,ID4132,11580.0
Case11,Laser Marking,ID4882,2012-01-22 22:33:00.000000,2012-01-22 22:01:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,1920.0
Case11,Turning & Milling Q.C.,ID4618,2012-01-23 16:25:00.000000,2012-01-23 16:24:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,60.0
Case11,Laser Marking,ID4882,2012-01-24 23:06:00.000000,2012-01-24 21:41:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,5100.0
Case11,Packing,ID4820,2012-01-25 08:00:00.000000,2012-01-25 07:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case11,Final Inspection Q.C.,ID4618,2012-01-25 21:09:00.000000,2012-01-25 18:11:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,10680.0
Case11,Turning & Milling Q.C.,ID4618,2012-01-25 21:11:00.000000,2012-01-25 21:10:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,60.0
Case11,End,End,2012-01-25 21:11:00.000001,2012-01-25 21:11:00.000001,,,,,,,
Case110,Start,Start,2012-03-01 10:48:59.999999,2012-03-01 10:48:59.999999,,,,,,,
Case110,Turning & Milling,ID4794,2012-03-01 13:35:00.000000,2012-03-01 10:49:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,9960.0
Case110,Turning & Milling,ID4529,2012-03-01 19:36:00.000000,2012-03-01 13:57:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,20340.0
Case110,Turning & Milling Q.C.,ID4163,2012-03-01 18:00:00.000000,2012-03-01 17:00:00.000000,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,Turning & Milling Q.C.,ID4163,3600.0
Case110,Turning & Milling,ID4529,2012-03-01 22:46:00.000000,2012-03-01 19:37:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,11340.0
Case110,Turning & Milling,ID4794,2012-03-02 13:27:00.000000,2012-03-02 03:16:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,36660.0
Case110,Turning & Milling,ID4167,2012-03-02 19:47:00.000000,2012-03-02 13:45:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,21720.0
Case110,Turning & Milling,ID4529,2012-03-04 07:26:00.000000,2012-03-03 20:00:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,41160.0
Case110,Turning & Milling,ID4641,2012-03-04 13:46:00.000000,2012-03-04 06:36:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,25800.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-04 14:51:00.000000,2012-03-04 14:20:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,1860.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-06 14:29:00.000000,2012-03-06 14:22:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,420.0
Case110,Turning & Milling,ID4794,2012-03-06 14:29:00.000000,2012-03-06 14:28:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,60.0
Case110,Turning & Milling,ID4529,2012-03-08 11:17:00.000000,2012-03-08 08:08:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,11340.0
Case110,Turning & Milling,ID4794,2012-03-08 18:37:00.000000,2012-03-08 14:11:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,15960.0
Case110,Turning & Milling,ID4794,2012-03-08 22:52:00.000000,2012-03-08 18:37:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,15300.0
Case110,Turning & Milling,ID4167,2012-03-09 06:40:00.000000,2012-03-08 22:54:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,27960.0
Case110,Turning & Milling,ID4529,2012-03-09 13:51:00.000000,2012-03-09 08:48:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,18180.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-09 14:32:00.000000,2012-03-09 13:50:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,2520.0
Case110,Turning & Milling,ID4429,2012-03-09 19:27:00.000000,2012-03-09 14:59:00.000000,Turning & Milling,ID4429,Turning & Milling,ID4429,Turning & Milling,ID4429,16080.0
Case110,Turning & Milling,ID4794,2012-03-11 13:35:00.000000,2012-03-10 20:00:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,63300.0
Case110,Turning & Milling,ID4932,2012-03-11 17:54:00.000000,2012-03-11 06:26:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,41280.0
Case110,Turning & Milling,ID4529,2012-03-11 23:09:00.000000,2012-03-11 13:55:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,33240.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-11 14:42:00.000000,2012-03-11 13:58:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,2640.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-11 16:17:00.000000,2012-03-11 15:02:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case110,Turning & Milling,ID4429,2012-03-12 03:12:00.000000,2012-03-11 23:11:00.000000,Turning & Milling,ID4429,Turning & Milling,ID4429,Turning & Milling,ID4429,14460.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-12 15:08:00.000000,2012-03-12 15:00:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,480.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-12 16:28:00.000000,2012-03-12 15:13:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-12 16:33:00.000000,2012-03-12 16:28:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,300.0
Case110,Turning & Milling,ID4794,2012-03-16 13:47:00.000000,2012-03-16 06:10:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,27420.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-16 15:32:00.000000,2012-03-16 13:58:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,5640.0
Case110,Turning & Milling,ID4529,2012-03-16 19:49:00.000000,2012-03-16 14:13:00.000000,Turning & Milling,ID4529,Turning & Milling,ID4529,Turning & Milling,ID4529,20160.0
Case110,Turning & Milling,ID4641,2012-03-18 09:26:00.000000,2012-03-17 20:24:00.000000,Turning & Milling,ID4641,Turning & Milling,ID4641,Turning & Milling,ID4641,46920.0
Case110,Turning & Milling,ID4932,2012-03-18 18:30:00.000000,2012-03-18 06:54:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,41760.0
Case110,Laser Marking,ID0998,2012-03-19 23:06:00.000000,2012-03-19 19:29:00.000000,Laser Marking,ID0998,Laser Marking,ID0998,Laser Marking,ID0998,13020.0
Case110,Flat Grinding,ID4528,2012-03-20 00:43:00.000000,2012-03-19 23:24:00.000000,Flat Grinding,ID4528,Flat Grinding,ID4528,Flat Grinding,ID4528,4740.0
Case110,Laser Marking,ID0997,2012-03-20 05:32:00.000000,2012-03-20 04:29:00.000000,Laser Marking,ID0997,Laser Marking,ID0997,Laser Marking,ID0997,3780.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-20 16:44:00.000000,2012-03-20 13:52:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,10320.0
Case110,Flat Grinding,ID4528,2012-03-20 19:13:00.000000,2012-03-20 14:16:00.000000,Flat Grinding,ID4528,Flat Grinding,ID4528,Flat Grinding,ID4528,17820.0
Case110,Lapping,ID0998,2012-03-20 18:58:00.000000,2012-03-20 16:46:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,7920.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-20 19:51:00.000000,2012-03-20 18:36:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,4500.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-20 20:41:00.000000,2012-03-20 19:45:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,3360.0
Case110,Turning & Milling,ID4794,2012-03-22 18:51:00.000000,2012-03-22 14:33:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,15480.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-22 18:46:00.000000,2012-03-22 18:30:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,960.0
Case110,Turning & Milling,ID4794,2012-03-22 20:30:00.000000,2012-03-22 18:51:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,5940.0
Case110,Lapping,ID4718,2012-03-22 21:33:00.000000,2012-03-22 19:15:00.000000,Lapping,ID4718,Lapping,ID4718,Lapping,ID4718,8280.0
Case110,Lapping,ID0998,2012-03-22 23:22:00.000000,2012-03-22 20:42:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,9600.0
Case110,Flat Grinding,ID0998,2012-03-23 00:37:00.000000,2012-03-22 23:22:00.000000,Flat Grinding,ID0998,Flat Grinding,ID0998,Flat Grinding,ID0998,4500.0
Case110,Turning & Milling,ID4794,2012-03-23 06:30:00.000000,2012-03-22 23:30:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,25200.0
Case110,Lapping,ID4882,2012-03-23 08:15:00.000000,2012-03-23 07:00:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,4500.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-23 14:24:00.000000,2012-03-23 14:03:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,1260.0
Case110,Turning & Milling,ID4794,2012-03-23 19:42:00.000000,2012-03-23 14:12:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,19800.0
Case110,Lapping,ID0998,2012-03-23 18:39:00.000000,2012-03-23 18:38:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,60.0
Case110,Turning & Milling,ID4167,2012-03-24 14:00:00.000000,2012-03-24 03:59:00.000000,Turning & Milling,ID4167,Turning & Milling,ID4167,Turning & Milling,ID4167,36060.0
Case110,Turning & Milling,ID4794,2012-03-25 11:35:00.000000,2012-03-24 20:33:00.000000,Turning & Milling,ID4794,Turning & Milling,ID4794,Turning & Milling,ID4794,50520.0
Case110,Turning & Milling,ID4932,2012-03-25 20:58:00.000000,2012-03-25 06:51:00.000000,Turning & Milling,ID4932,Turning & Milling,ID4932,Turning & Milling,ID4932,50820.0
Case110,Lapping,ID4882,2012-03-26 09:15:00.000000,2012-03-26 08:00:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,4500.0
Case110,Laser Marking,ID4882,2012-03-26 15:16:00.000000,2012-03-26 15:03:00.000000,Laser Marking,ID4882,Laser Marking,ID4882,Laser Marking,ID4882,780.0
Case110,Lapping,ID4882,2012-03-27 09:15:00.000000,2012-03-27 08:00:00.000000,Lapping,ID4882,Lapping,ID4882,Lapping,ID4882,4500.0
Case110,Turning & Milling Q.C.,ID4618,2012-03-28 17:48:00.000000,2012-03-28 17:47:00.000000,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,Turning & Milling Q.C.,ID4618,60.0
Case110,Round Grinding,ID4445,2012-03-28 21:55:00.000000,2012-03-28 21:07:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,2880.0
Case110,Round Grinding,ID4872,2012-03-28 23:57:00.000000,2012-03-28 22:13:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,6240.0
Case110,Round Grinding,ID4528,2012-03-29 04:12:00.000000,2012-03-29 00:01:00.000000,Round Grinding,ID4528,Round Grinding,ID4528,Round Grinding,ID4528,15060.0
Case110,Round Grinding,ID0420,2012-03-29 13:26:00.000000,2012-03-29 04:09:00.000000,Round Grinding,ID0420,Round Grinding,ID0420,Round Grinding,ID0420,33420.0
Case110,Packing,ID4820,2012-03-29 09:00:00.000000,2012-03-29 08:00:00.000000,Packing,ID4820,Packing,ID4820,Packing,ID4820,3600.0
Case110,Round Grinding,ID4445,2012-03-29 14:50:00.000000,2012-03-29 13:30:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,4800.0
Case110,Round Grinding,ID4872,2012-03-29 17:58:00.000000,2012-03-29 14:59:00.000000,Round Grinding,ID4872,Round Grinding,ID4872,Round Grinding,ID4872,10740.0
Case110,Flat Grinding,ID0998,2012-03-29 16:20:00.000000,2012-03-29 16:19:00.000000,Flat Grinding,ID0998,Flat Grinding,ID0998,Flat Grinding,ID0998,60.0
Case110,Lapping,ID0998,2012-03-29 17:36:00.000000,2012-03-29 16:21:00.000000,Lapping,ID0998,Lapping,ID0998,Lapping,ID0998,4500.0
Case110,Final Inspection Q.C.,ID4618,2012-03-29 18:29:00.000000,2012-03-29 17:20:00.000000,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,Final Inspection Q.C.,ID4618,4140.0
Case110,Round Grinding,ID4445,2012-03-29 23:43:00.000000,2012-03-29 18:39:00.000000,Round Grinding,ID4445,Round Grinding,ID4445,Round Grinding,ID4445,18240.0
